Tanggal,Kurs_IDR
2018-10-23,3649.800048828125
2018-10-24,3647.800048828125
2018-10-25,3650.60009765625
2018-10-26,3635.39990234375
2018-10-27,3635.39990234375
2018-10-28,3635.39990234375
2018-10-29,3596.199951171875
2018-10-30,3638.10009765625
2018-10-31,3644.39990234375
2018-11-01,3631.0
2018-11-02,3613.199951171875
2018-11-03,3613.199951171875
2018-11-04,3613.199951171875
2018-11-05,3593.10009765625
2018-11-06,3599.5
2018-11-07,3553.5
2018-11-08,3505.10009765625
2018-11-09,3484.699951171875
2018-11-10,3484.699951171875
2018-11-11,3484.699951171875
2018-11-12,3511.300048828125
2018-11-13,3494.39990234375
2018-11-14,3528.300048828125
2018-11-15,3519.10009765625
2018-11-16,3517.39990234375
2018-11-17,3517.39990234375
2018-11-18,3517.39990234375
2018-11-19,3437.199951171875
2018-11-20,3482.89990234375
2018-11-21,3471.300048828125
2018-11-22,3493.0
2018-11-23,3429.5
2018-11-24,3429.5
2018-11-25,3429.5
2018-11-26,3418.5
2018-11-27,3449.39990234375
2018-11-28,3464.199951171875
2018-11-29,3448.39990234375
2018-11-30,3432.199951171875
2018-12-01,3432.199951171875
2018-12-02,3432.199951171875
2018-12-03,3369.60009765625
2018-12-04,3415.5
2018-12-05,3425.300048828125
2018-12-06,3427.0
2018-12-07,3485.60009765625
2018-12-08,3485.60009765625
2018-12-09,3485.60009765625
2018-12-10,3475.699951171875
2018-12-11,3484.0
2018-12-12,3486.10009765625
2018-12-13,3481.199951171875
2018-12-14,3489.199951171875
2018-12-15,3489.199951171875
2018-12-16,3489.199951171875
2018-12-17,3480.5
2018-12-18,3498.5
2018-12-19,3456.0
2018-12-20,3454.300048828125
2018-12-21,3446.39990234375
2018-12-22,3446.39990234375
2018-12-23,3446.39990234375
2018-12-24,3479.89990234375
2018-12-25,3431.60009765625
2018-12-26,3435.0
2018-12-27,3469.10009765625
2018-12-28,3501.10009765625
2018-12-29,3501.10009765625
2018-12-30,3501.10009765625
2018-12-31,3502.199951171875
2019-01-01,3477.0
2019-01-02,3400.300048828125
2019-01-03,3478.699951171875
2019-01-04,3474.10009765625
2019-01-05,3474.10009765625
2019-01-06,3474.10009765625
2019-01-07,3459.300048828125
2019-01-08,3422.699951171875
2019-01-09,3440.89990234375
2019-01-10,3375.300048828125
2019-01-11,3434.699951171875
2019-01-12,3434.699951171875
2019-01-13,3434.699951171875
2019-01-14,3443.10009765625
2019-01-15,3444.699951171875
2019-01-16,3436.89990234375
2019-01-17,3436.5
2019-01-18,3447.60009765625
2019-01-19,3447.60009765625
2019-01-20,3447.60009765625
2019-01-21,3437.39990234375
2019-01-22,3399.300048828125
2019-01-23,3439.300048828125
2019-01-24,3427.89990234375
2019-01-25,3416.10009765625
2019-01-26,3416.10009765625
2019-01-27,3416.10009765625
2019-01-28,3365.39990234375
2019-01-29,3421.0
2019-01-30,3433.39990234375
2019-01-31,3457.5
2019-02-01,3362.39990234375
2019-02-02,3362.39990234375
2019-02-03,3362.39990234375
2019-02-04,3401.699951171875
2019-02-05,3411.300048828125
2019-02-06,3359.800048828125
2019-02-07,3400.60009765625
2019-02-08,3426.300048828125
2019-02-09,3426.300048828125
2019-02-10,3426.300048828125
2019-02-11,3381.800048828125
2019-02-12,3444.39990234375
2019-02-13,3454.800048828125
2019-02-14,3451.0
2019-02-15,3457.60009765625
2019-02-16,3457.60009765625
2019-02-17,3457.60009765625
2019-02-18,3464.0
2019-02-19,3414.800048828125
2019-02-20,3463.5
2019-02-21,3451.199951171875
2019-02-22,3445.10009765625
2019-02-23,3445.10009765625
2019-02-24,3445.10009765625
2019-02-25,3397.0
2019-02-26,3451.300048828125
2019-02-27,3441.89990234375
2019-02-28,3450.10009765625
2019-03-01,3459.199951171875
2019-03-02,3459.199951171875
2019-03-03,3459.199951171875
2019-03-04,3454.60009765625
2019-03-05,3465.10009765625
2019-03-06,3470.699951171875
2019-03-07,3456.60009765625
2019-03-08,3445.300048828125
2019-03-09,3445.300048828125
2019-03-10,3445.300048828125
2019-03-11,3447.800048828125
2019-03-12,3490.300048828125
2019-03-13,3489.699951171875
2019-03-14,3487.89990234375
2019-03-15,3485.39990234375
2019-03-16,3485.39990234375
2019-03-17,3485.39990234375
2019-03-18,3490.60009765625
2019-03-19,3441.699951171875
2019-03-20,3490.60009765625
2019-03-21,3505.699951171875
2019-03-22,3490.199951171875
2019-03-23,3490.199951171875
2019-03-24,3490.199951171875
2019-03-25,3435.0
2019-03-26,3485.89990234375
2019-03-27,3474.300048828125
2019-03-28,3481.699951171875
2019-03-29,3488.800048828125
2019-03-30,3488.800048828125
2019-03-31,3488.800048828125
2019-04-01,3485.199951171875
2019-04-02,3485.39990234375
2019-04-03,3479.699951171875
2019-04-04,3480.10009765625
2019-04-05,3473.800048828125
2019-04-06,3473.800048828125
2019-04-07,3473.800048828125
2019-04-08,3451.5
2019-04-09,3451.300048828125
2019-04-10,3444.199951171875
2019-04-11,3438.800048828125
2019-04-12,3386.300048828125
2019-04-13,3386.300048828125
2019-04-14,3386.300048828125
2019-04-15,3375.699951171875
2019-04-16,3415.0
2019-04-17,3408.199951171875
2019-04-18,3403.300048828125
2019-04-19,3377.89990234375
2019-04-20,3377.89990234375
2019-04-21,3377.89990234375
2019-04-22,3342.89990234375
2019-04-23,3403.60009765625
2019-04-24,3407.89990234375
2019-04-25,3412.300048828125
2019-04-26,3402.800048828125
2019-04-27,3402.800048828125
2019-04-28,3402.800048828125
2019-04-29,3383.199951171875
2019-04-30,3433.300048828125
2019-05-01,3442.5
2019-05-02,3437.800048828125
2019-05-03,3443.39990234375
2019-05-04,3443.39990234375
2019-05-05,3443.39990234375
2019-05-06,3437.699951171875
2019-05-07,3445.699951171875
2019-05-08,3439.60009765625
2019-05-09,3443.199951171875
2019-05-10,3445.39990234375
2019-05-11,3445.39990234375
2019-05-12,3445.39990234375
2019-05-13,3440.60009765625
2019-05-14,3436.60009765625
2019-05-15,3459.89990234375
2019-05-16,3463.699951171875
2019-05-17,3471.300048828125
2019-05-18,3471.300048828125
2019-05-19,3471.300048828125
2019-05-20,3458.0
2019-05-21,3460.0
2019-05-22,3460.0
2019-05-23,3420.699951171875
2019-05-24,3445.10009765625
2019-05-25,3445.10009765625
2019-05-26,3445.10009765625
2019-05-27,3387.10009765625
2019-05-28,3386.10009765625
2019-05-29,3383.0
2019-05-30,3425.5
2019-05-31,3438.300048828125
2019-06-01,3438.300048828125
2019-06-02,3438.300048828125
2019-06-03,3357.199951171875
2019-06-04,3427.800048828125
2019-06-05,3427.39990234375
2019-06-06,3377.5
2019-06-07,3439.39990234375
2019-06-08,3439.39990234375
2019-06-09,3439.39990234375
2019-06-10,3436.60009765625
2019-06-11,3423.39990234375
2019-06-12,3425.699951171875
2019-06-13,3420.800048828125
2019-06-14,3422.0
2019-06-15,3422.0
2019-06-16,3422.0
2019-06-17,3388.699951171875
2019-06-18,3429.5
2019-06-19,3444.60009765625
2019-06-20,3422.89990234375
2019-06-21,3415.800048828125
2019-06-22,3415.800048828125
2019-06-23,3415.800048828125
2019-06-24,3429.300048828125
2019-06-25,3412.10009765625
2019-06-26,3423.5
2019-06-27,3419.800048828125
2019-06-28,3409.60009765625
2019-06-29,3409.60009765625
2019-06-30,3409.60009765625
2019-07-01,3414.699951171875
2019-07-02,3414.10009765625
2019-07-03,3366.89990234375
2019-07-04,3410.10009765625
2019-07-05,3375.300048828125
2019-07-06,3375.300048828125
2019-07-07,3375.300048828125
2019-07-08,3400.699951171875
2019-07-09,3401.199951171875
2019-07-10,3405.10009765625
2019-07-11,3418.39990234375
2019-07-12,3418.39990234375
2019-07-13,3418.39990234375
2019-07-14,3418.39990234375
2019-07-15,3394.300048828125
2019-07-16,3389.800048828125
2019-07-17,3344.60009765625
2019-07-18,3394.300048828125
2019-07-19,3392.89990234375
2019-07-20,3392.89990234375
2019-07-21,3392.89990234375
2019-07-22,3337.89990234375
2019-07-23,3385.60009765625
2019-07-24,3356.300048828125
2019-07-25,3399.39990234375
2019-07-26,3395.89990234375
2019-07-27,3395.89990234375
2019-07-28,3395.89990234375
2019-07-29,3392.5
2019-07-30,3400.800048828125
2019-07-31,3398.300048828125
2019-08-01,3402.300048828125
2019-08-02,3408.10009765625
2019-08-03,3408.10009765625
2019-08-04,3408.10009765625
2019-08-05,3387.39990234375
2019-08-06,3386.199951171875
2019-08-07,3392.89990234375
2019-08-08,3380.300048828125
2019-08-09,3395.0
2019-08-10,3395.0
2019-08-11,3395.0
2019-08-12,3340.0
2019-08-13,3337.10009765625
2019-08-14,3372.89990234375
2019-08-15,3357.60009765625
2019-08-16,3370.5
2019-08-17,3370.5
2019-08-18,3370.5
2019-08-19,3353.800048828125
2019-08-20,3364.800048828125
2019-08-21,3356.39990234375
2019-08-22,3360.89990234375
2019-08-23,3346.60009765625
2019-08-24,3346.60009765625
2019-08-25,3346.60009765625
2019-08-26,3341.199951171875
2019-08-27,3385.5
2019-08-28,3389.699951171875
2019-08-29,3380.0
2019-08-30,3378.800048828125
2019-08-31,3378.800048828125
2019-09-01,3378.800048828125
2019-09-02,3363.199951171875
2019-09-03,3310.699951171875
2019-09-04,3377.39990234375
2019-09-05,3375.5
2019-09-06,3372.800048828125
2019-09-07,3372.800048828125
2019-09-08,3372.800048828125
2019-09-09,3321.800048828125
2019-09-10,3360.60009765625
2019-09-11,3372.0
2019-09-12,3363.60009765625
2019-09-13,3295.300048828125
2019-09-14,3295.300048828125
2019-09-15,3295.300048828125
2019-09-16,3347.60009765625
2019-09-17,3361.60009765625
2019-09-18,3331.10009765625
2019-09-19,3370.699951171875
2019-09-20,3369.800048828125
2019-09-21,3369.800048828125
2019-09-22,3369.800048828125
2019-09-23,3365.199951171875
2019-09-24,3366.60009765625
2019-09-25,3374.10009765625
2019-09-26,3375.199951171875
2019-09-27,3339.300048828125
2019-09-28,3339.300048828125
2019-09-29,3339.300048828125
2019-09-30,3332.10009765625
2019-10-01,3340.0
2019-10-02,3338.0
2019-10-03,3334.0
2019-10-04,3391.39990234375
2019-10-05,3391.39990234375
2019-10-06,3391.39990234375
2019-10-07,3327.199951171875
2019-10-08,3374.199951171875
2019-10-09,3370.699951171875
2019-10-10,3371.699951171875
2019-10-11,3374.199951171875
2019-10-12,3374.199951171875
2019-10-13,3374.199951171875
2019-10-14,3325.654052734375
2019-10-15,3326.322265625
2019-10-16,3384.745361328125
2019-10-17,3378.305419921875
2019-10-18,3386.357421875
2019-10-19,3386.357421875
2019-10-20,3386.357421875
2019-10-21,3385.90283203125
2019-10-22,3359.96728515625
2019-10-23,3360.831298828125
2019-10-24,3300.731201171875
2019-10-25,3351.369873046875
2019-10-26,3351.369873046875
2019-10-27,3351.369873046875
2019-10-28,3340.713134765625
2019-10-29,3349.766357421875
2019-10-30,3357.13525390625
2019-10-31,3357.370361328125
2019-11-01,3356.51123046875
2019-11-02,3356.51123046875
2019-11-03,3356.51123046875
2019-11-04,3319.864013671875
2019-11-05,3327.0625
2019-11-06,3367.306884765625
2019-11-07,3382.779541015625
2019-11-08,3380.24169921875
2019-11-09,3380.24169921875
2019-11-10,3380.24169921875
2019-11-11,3387.294921875
2019-11-12,3380.53759765625
2019-11-13,3342.487548828125
2019-11-14,3339.875244140625
2019-11-15,3394.830810546875
2019-11-16,3394.830810546875
2019-11-17,3394.830810546875
2019-11-18,3338.42626953125
2019-11-19,3337.367431640625
2019-11-20,3339.139892578125
2019-11-21,3375.89013671875
2019-11-22,3369.104248046875
2019-11-23,3369.104248046875
2019-11-24,3369.104248046875
2019-11-25,3362.28564453125
2019-11-26,3364.32958984375
2019-11-27,3366.605224609375
2019-11-28,3375.936279296875
2019-11-29,3325.99658203125
2019-11-30,3325.99658203125
2019-12-01,3325.99658203125
2019-12-02,3327.16796875
2019-12-03,3399.834716796875
2019-12-04,3379.260986328125
2019-12-05,3355.036865234375
2019-12-06,3354.09375
2019-12-07,3354.09375
2019-12-08,3354.09375
2019-12-09,3360.639892578125
2019-12-10,3362.922119140625
2019-12-11,3365.901123046875
2019-12-12,3371.541259765625
2019-12-13,3364.6474609375
2019-12-14,3364.6474609375
2019-12-15,3364.6474609375
2019-12-16,3361.75732421875
2019-12-17,3379.909423828125
2019-12-18,3371.977294921875
2019-12-19,3371.115966796875
2019-12-20,3373.980224609375
2019-12-21,3373.980224609375
2019-12-22,3373.980224609375
2019-12-23,3366.127685546875
2019-12-24,3372.32861328125
2019-12-25,3378.37841796875
2019-12-26,3326.461669921875
2019-12-27,3381.21630859375
2019-12-28,3381.21630859375
2019-12-29,3381.21630859375
2019-12-30,3388.8984375
2019-12-31,3393.24169921875
2020-01-01,3343.7255859375
2020-01-02,3343.7255859375
2020-01-03,3392.536865234375
2020-01-04,3392.536865234375
2020-01-05,3392.536865234375
2020-01-06,3405.9794921875
2020-01-07,3382.05224609375
2020-01-08,3377.979736328125
2020-01-09,3381.318603515625
2020-01-10,3381.472412109375
2020-01-11,3381.472412109375
2020-01-12,3381.472412109375
2020-01-13,3325.21337890625
2020-01-14,3368.306884765625
2020-01-15,3353.619384765625
2020-01-16,3354.09619140625
2020-01-17,3344.874755859375
2020-01-18,3344.874755859375
2020-01-19,3344.874755859375
2020-01-20,3312.884521484375
2020-01-21,3306.24169921875
2020-01-22,3347.929931640625
2020-01-23,3356.944580078125
2020-01-24,3333.92431640625
2020-01-25,3333.92431640625
2020-01-26,3333.92431640625
2020-01-27,3372.52099609375
2020-01-28,3248.477294921875
2020-01-29,3332.592529296875
2020-01-30,3340.38818359375
2020-01-31,3339.62109375
2020-02-01,3339.62109375
2020-02-02,3339.62109375
2020-02-03,3343.945556640625
2020-02-04,3289.461181640625
2020-02-05,3330.252685546875
2020-02-06,3313.3525390625
2020-02-07,3253.0986328125
2020-02-08,3253.0986328125
2020-02-09,3253.0986328125
2020-02-10,3302.44873046875
2020-02-11,3290.169189453125
2020-02-12,3305.477294921875
2020-02-13,3252.1240234375
2020-02-14,3297.311767578125
2020-02-15,3297.311767578125
2020-02-16,3297.311767578125
2020-02-17,3302.7236328125
2020-02-18,3292.15625
2020-02-19,3279.136962890625
2020-02-20,3287.033935546875
2020-02-21,3273.11376953125
2020-02-22,3273.11376953125
2020-02-23,3273.11376953125
2020-02-24,3296.843994140625
2020-02-25,3292.960205078125
2020-02-26,3284.8115234375
2020-02-27,3297.3125
2020-02-28,3342.951904296875
2020-02-29,3342.951904296875
2020-03-01,3342.951904296875
2020-03-02,3323.913330078125
2020-03-03,340.7559509277344
2020-03-04,3345.904296875
2020-03-05,3345.904296875
2020-03-06,3345.904296875
2020-03-07,3345.904296875
2020-03-08,3345.904296875
2020-03-09,3345.904296875
2020-03-10,3345.904296875
2020-03-11,3345.904296875
2020-03-12,3345.904296875
2020-03-13,3345.904296875
2020-03-14,3345.904296875
2020-03-15,3345.904296875
2020-03-16,3345.904296875
2020-03-17,3345.904296875
2020-03-18,3345.904296875
2020-03-19,3345.904296875
2020-03-20,3345.904296875
2020-03-21,3345.904296875
2020-03-22,3345.904296875
2020-03-23,3345.904296875
2020-03-24,3345.904296875
2020-03-25,3345.904296875
2020-03-26,3345.904296875
2020-03-27,3345.904296875
2020-03-28,3345.904296875
2020-03-29,3345.904296875
2020-03-30,3345.904296875
2020-03-31,3345.904296875
2020-04-01,3345.904296875
2020-04-02,3345.904296875
2020-04-03,3345.904296875
2020-04-04,3345.904296875
2020-04-05,3345.904296875
2020-04-06,3345.904296875
2020-04-07,3345.904296875
2020-04-08,3345.904296875
2020-04-09,3345.904296875
2020-04-10,3345.904296875
2020-04-11,3345.904296875
2020-04-12,3345.904296875
2020-04-13,3345.904296875
2020-04-14,3345.904296875
2020-04-15,3345.904296875
2020-04-16,3345.904296875
2020-04-17,3345.904296875
2020-04-18,3345.904296875
2020-04-19,3345.904296875
2020-04-20,3345.904296875
2020-04-21,3345.904296875
2020-04-22,3345.904296875
2020-04-23,3345.904296875
2020-04-24,3345.904296875
2020-04-25,3345.904296875
2020-04-26,3345.904296875
2020-04-27,3345.904296875
2020-04-28,3345.904296875
2020-04-29,3345.904296875
2020-04-30,3345.904296875
2020-05-01,3345.904296875
2020-05-02,3345.904296875
2020-05-03,3345.904296875
2020-05-04,3345.904296875
2020-05-05,3345.904296875
2020-05-06,3345.904296875
2020-05-07,3345.904296875
2020-05-08,3345.904296875
2020-05-09,3345.904296875
2020-05-10,3345.904296875
2020-05-11,3345.904296875
2020-05-12,3345.904296875
2020-05-13,3345.904296875
2020-05-14,3345.904296875
2020-05-15,3345.904296875
2020-05-16,3345.904296875
2020-05-17,3345.904296875
2020-05-18,3345.904296875
2020-05-19,3345.904296875
2020-05-20,3345.904296875
2020-05-21,3345.904296875
2020-05-22,3345.904296875
2020-05-23,3345.904296875
2020-05-24,3345.904296875
2020-05-25,3345.904296875
2020-05-26,3345.904296875
2020-05-27,3345.904296875
2020-05-28,3345.904296875
2020-05-29,3345.904296875
2020-05-30,3345.904296875
2020-05-31,3345.904296875
2020-06-01,3345.904296875
2020-06-02,3345.904296875
2020-06-03,3345.904296875
2020-06-04,3345.904296875
2020-06-05,3345.904296875
2020-06-06,3345.904296875
2020-06-07,3345.904296875
2020-06-08,3345.904296875
2020-06-09,3345.904296875
2020-06-10,3345.904296875
2020-06-11,3345.904296875
2020-06-12,3345.904296875
2020-06-13,3345.904296875
2020-06-14,3345.904296875
2020-06-15,3276.666259765625
2020-06-16,3295.8466796875
2020-06-17,3265.1162109375
2020-06-18,3294.8193359375
2020-06-19,3259.050048828125
2020-06-20,3259.050048828125
2020-06-21,3259.050048828125
2020-06-22,3284.96142578125
2020-06-23,3307.222900390625
2020-06-24,3305.648193359375
2020-06-25,3286.690185546875
2020-06-26,3300.033447265625
2020-06-27,3300.033447265625
2020-06-28,3300.033447265625
2020-06-29,3294.30810546875
2020-06-30,3291.220458984375
2020-07-01,3319.247314453125
2020-07-02,3323.89501953125
2020-07-03,3324.71337890625
2020-07-04,3324.71337890625
2020-07-05,3324.71337890625
2020-07-06,3336.49560546875
2020-07-07,3326.089599609375
2020-07-08,3328.915771484375
2020-07-09,3374.82373046875
2020-07-10,3348.45947265625
2020-07-11,3348.45947265625
2020-07-12,3348.45947265625
2020-07-13,3335.6328125
2020-07-14,3374.510986328125
2020-07-15,3373.481689453125
2020-07-16,3409.137451171875
2020-07-17,3404.6923828125
2020-07-18,3404.6923828125
2020-07-19,3404.6923828125
2020-07-20,3431.50341796875
2020-07-21,3449.349609375
2020-07-22,3460.796875
2020-07-23,3451.357421875
2020-07-24,3426.556396484375
2020-07-25,3426.556396484375
2020-07-26,3426.556396484375
2020-07-27,3428.513671875
2020-07-28,3413.279296875
2020-07-29,3399.779541015625
2020-07-30,3418.529052734375
2020-07-31,3451.668701171875
2020-08-01,3451.668701171875
2020-08-02,3451.668701171875
2020-08-03,3421.78076171875
2020-08-04,3454.552734375
2020-08-05,3442.174072265625
2020-08-06,3424.138916015625
2020-08-07,3487.6923828125
2020-08-08,3487.6923828125
2020-08-09,3487.6923828125
2020-08-10,3446.06396484375
2020-08-11,3476.79638671875
2020-08-12,3471.295166015625
2020-08-13,3503.603759765625
2020-08-14,3494.02685546875
2020-08-15,3494.02685546875
2020-08-16,3494.02685546875
2020-08-17,3481.6015625
2020-08-18,3514.63427734375
2020-08-19,3503.071044921875
2020-08-20,3493.923095703125
2020-08-21,3493.5517578125
2020-08-22,3493.5517578125
2020-08-23,3493.5517578125
2020-08-24,3487.97021484375
2020-08-25,3466.88720703125
2020-08-26,3466.630859375
2020-08-27,3471.898193359375
2020-08-28,3466.764892578125
2020-08-29,3466.764892578125
2020-08-30,3466.764892578125
2020-08-31,3464.63330078125
2020-09-01,3449.6328125
2020-09-02,3470.90966796875
2020-09-03,3509.66650390625
2020-09-04,3515.458251953125
2020-09-05,3515.458251953125
2020-09-06,3515.458251953125
2020-09-07,3551.595703125
2020-09-08,3498.560302734375
2020-09-09,3549.4296875
2020-09-10,3556.498291015625
2020-09-11,3564.472900390625
2020-09-12,3564.472900390625
2020-09-13,3564.472900390625
2020-09-14,3572.516357421875
2020-09-15,3580.658203125
2020-09-16,3576.398681640625
2020-09-17,3567.0283203125
2020-09-18,3595.19970703125
2020-09-19,3595.19970703125
2020-09-20,3595.19970703125
2020-09-21,3578.5390625
2020-09-22,3558.742919921875
2020-09-23,3549.3955078125
2020-09-24,3547.345947265625
2020-09-25,3570.07470703125
2020-09-26,3570.07470703125
2020-09-27,3570.07470703125
2020-09-28,3556.444091796875
2020-09-29,3557.974609375
2020-09-30,3582.531494140625
2020-10-01,3571.501953125
2020-10-02,3569.21630859375
2020-10-03,3569.21630859375
2020-10-04,3569.21630859375
2020-10-05,3562.90478515625
2020-10-06,3570.272216796875
2020-10-07,3561.7333984375
2020-10-08,3491.13720703125
2020-10-09,3536.060791015625
2020-10-10,3536.060791015625
2020-10-11,3536.060791015625
2020-10-12,3552.416015625
2020-10-13,3498.53857421875
2020-10-14,3526.966796875
2020-10-15,3540.10107421875
2020-10-16,3523.8896484375
2020-10-17,3523.8896484375
2020-10-18,3523.8896484375
2020-10-19,3535.13525390625
2020-10-20,3545.0517578125
2020-10-21,3503.996337890625
2020-10-22,3530.84814453125
2020-10-23,3528.30810546875
2020-10-24,3528.30810546875
2020-10-25,3528.30810546875
2020-10-26,3527.046875
2020-10-27,3511.679931640625
2020-10-28,3505.818359375
2020-10-29,3539.603515625
2020-10-30,3471.33984375
2020-10-31,3471.33984375
2020-11-01,3471.33984375
2020-11-02,3512.03125
2020-11-03,3509.56884765625
2020-11-04,3513.802490234375
2020-11-05,3490.47900390625
2020-11-06,3469.900146484375
2020-11-07,3469.900146484375
2020-11-08,3469.900146484375
2020-11-09,3438.22021484375
2020-11-10,3450.604736328125
2020-11-11,3412.783203125
2020-11-12,3363.484619140625
2020-11-13,3420.453857421875
2020-11-14,3420.453857421875
2020-11-15,3420.453857421875
2020-11-16,3433.978515625
2020-11-17,3426.6123046875
2020-11-18,3413.193359375
2020-11-19,3428.877685546875
2020-11-20,3459.34375
2020-11-21,3459.34375
2020-11-22,3459.34375
2020-11-23,3452.278076171875
2020-11-24,3445.188232421875
2020-11-25,3462.862548828125
2020-11-26,3466.20263671875
2020-11-27,3419.027099609375
2020-11-28,3419.027099609375
2020-11-29,3419.027099609375
2020-11-30,3467.22998046875
2020-12-01,3444.65380859375
2020-12-02,3486.70458984375
2020-12-03,3470.21826171875
2020-12-04,3462.261962890625
2020-12-05,3462.261962890625
2020-12-06,3462.261962890625
2020-12-07,3454.173828125
2020-12-08,3459.846435546875
2020-12-09,3458.277587890625
2020-12-10,3454.405029296875
2020-12-11,3482.97216796875
2020-12-12,3482.97216796875
2020-12-13,3482.97216796875
2020-12-14,3469.620361328125
2020-12-15,3467.556884765625
2020-12-16,3476.1884765625
2020-12-17,3472.03955078125
2020-12-18,3496.9423828125
2020-12-19,3496.9423828125
2020-12-20,3496.9423828125
2020-12-21,3482.431396484375
2020-12-22,3503.217041015625
2020-12-23,3458.29736328125
2020-12-24,3480.01611328125
2020-12-25,3481.421630859375
2020-12-26,3481.421630859375
2020-12-27,3481.421630859375
2020-12-28,3450.67724609375
2020-12-29,3494.492919921875
2020-12-30,3474.9658203125
2020-12-31,3433.878662109375
2021-01-01,3446.2705078125
2021-01-02,3446.2705078125
2021-01-03,3446.2705078125
2021-01-04,3446.2705078125
2021-01-05,3451.56640625
2021-01-06,3463.580810546875
2021-01-07,3450.88916015625
2021-01-08,3443.92138671875
2021-01-09,3443.92138671875
2021-01-10,3443.92138671875
2021-01-11,3430.62109375
2021-01-12,3474.785888671875
2021-01-13,3474.363037109375
2021-01-14,3473.495849609375
2021-01-15,3484.422119140625
2021-01-16,3484.422119140625
2021-01-17,3484.422119140625
2021-01-18,3426.300537109375
2021-01-19,3425.32275390625
2021-01-20,3.46689510345459
2021-01-21,3464.78076171875
2021-01-22,3470.718017578125
2021-01-23,3470.718017578125
2021-01-24,3470.718017578125
2021-01-25,3465.155517578125
2021-01-26,3459.567138671875
2021-01-27,3475.854248046875
2021-01-28,3466.07373046875
2021-01-29,3430.963623046875
2021-01-30,3430.963623046875
2021-01-31,3430.963623046875
2021-02-01,3423.6787109375
2021-02-02,3462.325927734375
2021-02-03,3463.7998046875
2021-02-04,3458.51220703125
2021-02-05,3445.901611328125
2021-02-06,3445.901611328125
2021-02-07,3445.901611328125
2021-02-08,3459.519287109375
2021-02-09,3447.359375
2021-02-10,3459.04248046875
2021-02-11,3456.99658203125
2021-02-12,3458.235595703125
2021-02-13,3458.235595703125
2021-02-14,3458.235595703125
2021-02-15,3459.676025390625
2021-02-16,3401.73828125
2021-02-17,3438.991455078125
2021-02-18,3462.359375
2021-02-19,3469.546630859375
2021-02-20,3469.546630859375
2021-02-21,3469.546630859375
2021-02-22,3434.080810546875
2021-02-23,3498.155517578125
2021-02-24,3482.011962890625
2021-02-25,3483.49560546875
2021-02-26,3439.633056640625
2021-02-27,3439.633056640625
2021-02-28,3439.633056640625
2021-03-01,3473.651611328125
2021-03-02,3513.25341796875
2021-03-03,3524.340087890625
2021-03-04,3518.950439453125
2021-03-05,3496.416259765625
2021-03-06,3496.416259765625
2021-03-07,3496.416259765625
2021-03-08,3502.36572265625
2021-03-09,3487.465576171875
2021-03-10,3493.828369140625
2021-03-11,3495.078369140625
2021-03-12,350.60943603515625
2021-03-13,350.60943603515625
2021-03-14,350.60943603515625
2021-03-15,3502.429931640625
2021-03-16,3502.429931640625
2021-03-17,3490.2900390625
2021-03-18,3504.080078125
2021-03-19,3498.248291015625
2021-03-20,3498.248291015625
2021-03-21,3498.248291015625
2021-03-22,3459.912353515625
2021-03-23,3495.954833984375
2021-03-24,3486.259033203125
2021-03-25,3488.20556640625
2021-03-26,3468.508056640625
2021-03-27,3468.508056640625
2021-03-28,3468.508056640625
2021-03-29,3472.890869140625
2021-03-30,3477.94873046875
2021-03-31,3313.963134765625
2021-04-01,3501.870361328125
2021-04-02,3501.79833984375
2021-04-03,3501.79833984375
2021-04-04,3501.79833984375
2021-04-05,3510.4306640625
2021-04-06,3456.55078125
2021-04-07,3463.69775390625
2021-04-08,3461.60205078125
2021-04-09,3466.1591796875
2021-04-10,3466.1591796875
2021-04-11,3466.1591796875
2021-04-12,3475.530029296875
2021-04-13,3469.85205078125
2021-04-14,3545.657958984375
2021-04-15,3532.65380859375
2021-04-16,3541.894775390625
2021-04-17,3541.894775390625
2021-04-18,3541.894775390625
2021-04-19,3482.68212890625
2021-04-20,3525.395751953125
2021-04-21,3518.99658203125
2021-04-22,3525.822265625
2021-04-23,3518.10009765625
2021-04-24,3518.10009765625
2021-04-25,3518.10009765625
2021-04-26,3488.052734375
2021-04-27,3537.95849609375
2021-04-28,3532.73828125
2021-04-29,3533.451904296875
2021-04-30,3530.78369140625
2021-05-01,3530.78369140625
2021-05-02,3530.78369140625
2021-05-03,3480.5830078125
2021-05-04,3518.166748046875
2021-05-05,3497.768798828125
2021-05-06,3498.59521484375
2021-05-07,3474.96728515625
2021-05-08,3474.96728515625
2021-05-09,3474.96728515625
2021-05-10,3427.672607421875
2021-05-11,3450.415283203125
2021-05-12,3443.077880859375
2021-05-13,3425.287353515625
2021-05-14,3443.725830078125
2021-05-15,3443.725830078125
2021-05-16,3443.725830078125
2021-05-17,3448.1240234375
2021-05-18,3411.795166015625
2021-05-19,3460.446533203125
2021-05-20,3438.916748046875
2021-05-21,3473.23876953125
2021-05-22,3473.23876953125
2021-05-23,3473.23876953125
2021-05-24,3421.065185546875
2021-05-25,3461.29541015625
2021-05-26,3457.96044921875
2021-05-27,3444.97705078125
2021-05-28,2317.71044921875
2021-05-29,2317.71044921875
2021-05-30,2317.71044921875
2021-05-31,3438.889892578125
2021-06-01,3442.570068359375
2021-06-02,3442.570068359375
